3.719611167907714844e+00,-1.107600688934326172e+00,-4.904561996459960938e+00,5.062671184539794922e+00,-2.103555202484130859e+00
3.836743116378784180e+00,-2.674780607223510742e+00,-4.101159572601318359e+00,5.303298473358154297e+00,-1.728955030441284180e+00
3.698988437652587891e+00,-7.781190276145935059e-01,-5.039662361145019531e+00,5.040522098541259766e+00,-2.143920421600341797e+00
3.799902439117431641e+00,-2.499439001083374023e+00,-4.182078361511230469e+00,5.272308349609375000e+00,-1.718074083328247070e+00
3.747700691223144531e+00,-1.411908388137817383e+00,-4.722666740417480469e+00,5.210627555847167969e+00,-1.981911659240722656e+00
-3.075290203094482422e+00,2.648000240325927734e+00,2.113202333450317383e+00,-1.858853936195373535e+00,3.213583707809448242e+00
-3.431765556335449219e+00,3.270390748977661133e+00,2.617393255233764648e+00,-9.990006089210510254e-01,2.666990518569946289e+00
-3.033368110656738281e+00,2.647833347320556641e+00,1.892820000648498535e+00,-1.799360156059265137e+00,3.500461101531982422e+00
-3.332445859909057617e+00,3.175508499145507812e+00,2.653691053390502930e+00,-7.011632919311523438e-01,2.332478761672973633e+00
-2.859414339065551758e+00,2.379677772521972656e+00,1.770809888839721680e+00,-2.123266935348510742e+00,3.499095916748046875e+00
-3.383636236190795898e+00,3.044981718063354492e+00,2.681676864624023438e+00,-1.391602396965026855e+00,2.564451932907104492e+00
-2.801255702972412109e+00,2.395795583724975586e+00,1.868000745773315430e+00,-2.137855529785156250e+00,3.319606304168701172e+00
3.858235836029052734e+00,-2.500609874725341797e+00,-4.196587085723876953e+00,5.295484542846679688e+00,-1.756479740142822266e+00
3.762694120407104492e+00,-9.620771408081054688e-01,-4.975535869598388672e+00,5.116554737091064453e+00,-2.138371229171752930e+00
3.835485219955444336e+00,-2.674938201904296875e+00,-4.097415447235107422e+00,5.316465854644775391e+00,-1.709929347038269043e+00
3.758194684982299805e+00,-1.075209736824035645e+00,-4.975174903869628906e+00,5.182434082031250000e+00,-2.069669961929321289e+00
3.670331954956054688e+00,-1.926140189170837402e+00,-4.340384006500244141e+00,5.099765300750732422e+00,-1.752201676368713379e+00
-3.330586194992065430e+00,3.104719877243041992e+00,2.447662115097045898e+00,-1.190890789031982422e+00,2.781774520874023438e+00
-2.880835294723510742e+00,2.496793031692504883e+00,1.815891861915588379e+00,-1.831991195678710938e+00,3.446820497512817383e+00
-3.313910722732543945e+00,3.211811542510986328e+00,2.606208086013793945e+00,-6.897253990173339844e-01,2.376848697662353516e+00
-2.952105760574340820e+00,2.565941572189331055e+00,1.781621813774108887e+00,-1.823320388793945312e+00,3.561312198638916016e+00
-3.272180318832397461e+00,3.012367010116577148e+00,2.598349332809448242e+00,-9.351205229759216309e-01,2.331307172775268555e+00
-2.831989288330078125e+00,2.424287319183349609e+00,1.751413345336914062e+00,-1.964249014854431152e+00,3.462980747222900391e+00
-3.329344749450683594e+00,3.068290472030639648e+00,2.569918394088745117e+00,-9.909859299659729004e-01,2.536997079849243164e+00
4.310600280761718750e+00,-1.772816538810729980e+00,-5.426754951477050781e+00,5.878488540649414062e+00,-2.269837617874145508e+00
4.204299449920654297e+00,-2.713265180587768555e+00,-4.632529258728027344e+00,5.712653636932373047e+00,-1.972699999809265137e+00
4.121440410614013672e+00,-1.156850695610046387e+00,-5.448464870452880859e+00,5.630588054656982422e+00,-2.319319725036621094e+00
4.186956405639648438e+00,-2.611354112625122070e+00,-4.703256130218505859e+00,5.717453956604003906e+00,-1.983033418655395508e+00
3.390679597854614258e+00,-1.340973854064941406e+00,-4.297414779663085938e+00,4.827809810638427734e+00,-1.711542010307312012e+00
-3.036854505538940430e+00,2.690253496170043945e+00,1.999188303947448730e+00,-1.579458832740783691e+00,3.257127523422241211e+00
-3.509753942489624023e+00,3.224031925201416016e+00,2.718405246734619141e+00,-1.245079398155212402e+00,2.626888036727905273e+00
-2.974478960037231445e+00,2.436117172241210938e+00,1.851242423057556152e+00,-2.303906679153442383e+00,3.661697149276733398e+00
-3.310804367065429688e+00,3.114482164382934570e+00,2.627317428588867188e+00,-9.797177314758300781e-01,2.411506652832031250e+00
-2.991034269332885742e+00,2.548630952835083008e+00,1.902284264564514160e+00,-2.041132688522338867e+00,3.597259283065795898e+00
-3.466444015502929688e+00,3.135443925857543945e+00,2.677300214767456055e+00,-1.177227616310119629e+00,2.637196302413940430e+00
-3.385524749755859375e+00,2.898587703704833984e+00,2.321149349212646484e+00,-2.245025873184204102e+00,3.624986410140991211e+00
4.669128417968750000e+00,-2.706608772277832031e+00,-5.329889297485351562e+00,6.268417835235595703e+00,-2.237344503402709961e+00
4.186748027801513672e+00,-1.354757428169250488e+00,-5.479458808898925781e+00,5.769626617431640625e+00,-2.316947937011718750e+00
4.328460693359375000e+00,-3.018273591995239258e+00,-4.614428520202636719e+00,5.803629875183105469e+00,-1.942974448204040527e+00
4.090252399444580078e+00,-1.214265108108520508e+00,-5.398404121398925781e+00,5.692661285400390625e+00,-2.286910533905029297e+00
3.405951023101806641e+00,-1.669279694557189941e+00,-4.124680042266845703e+00,4.829921722412109375e+00,-1.606937408447265625e+00
-3.338654041290283203e+00,3.138113975524902344e+00,2.392247915267944336e+00,-1.150930047035217285e+00,2.843811273574829102e+00
-3.153392791748046875e+00,2.637458324432373047e+00,2.046701431274414062e+00,-2.175405025482177734e+00,3.649652481079101562e+00
-3.701052904129028320e+00,3.451678991317749023e+00,2.922193527221679688e+00,-1.200307488441467285e+00,2.738234758377075195e+00
-3.137634992599487305e+00,2.660164117813110352e+00,1.964215517044067383e+00,-2.153373718261718750e+00,3.753633975982666016e+00
-3.589283466339111328e+00,3.390641450881958008e+00,2.813167810440063477e+00,-1.033000111579895020e+00,2.707809209823608398e+00
-3.188445806503295898e+00,2.709110021591186523e+00,2.059983491897583008e+00,-2.061078786849975586e+00,3.596334457397460938e+00
-3.695450305938720703e+00,3.367184400558471680e+00,2.784385919570922852e+00,-1.495710730552673340e+00,3.103631496429443359e+00
4.566133022308349609e+00,-1.948078989982604980e+00,-5.687407970428466797e+00,6.226290702819824219e+00,-2.366361379623413086e+00
4.336671352386474609e+00,-2.798760175704956055e+00,-4.769835948944091797e+00,5.852686405181884766e+00,-2.017835378646850586e+00
4.069674968719482422e+00,-1.100775361061096191e+00,-5.467921733856201172e+00,5.665741443634033203e+00,-2.301905393600463867e+00
4.291576862335205078e+00,-2.911334514617919922e+00,-4.631598949432373047e+00,5.735413551330566406e+00,-1.930927276611328125e+00
4.118865013122558594e+00,-1.684529185295104980e+00,-5.179687023162841797e+00,5.732936382293701172e+00,-2.194313287734985352e+00
-3.081056118011474609e+00,2.751163721084594727e+00,2.094292163848876953e+00,-1.607795953750610352e+00,3.240001440048217773e+00
-3.590055465698242188e+00,3.395762681961059570e+00,2.754758358001708984e+00,-1.067188620567321777e+00,2.682248353958129883e+00
-3.103709936141967773e+00,2.566188812255859375e+00,1.958855986595153809e+00,-2.265822649002075195e+00,3.810455799102783203e+00
-3.603504896163940430e+00,3.480324983596801758e+00,2.845896005630493164e+00,-9.011778235435485840e-01,2.602598190307617188e+00
-3.566037893295288086e+00,2.962321043014526367e+00,2.412501096725463867e+00,-2.472493886947631836e+00,3.803018569946289062e+00
-3.906203508377075195e+00,3.451967239379882812e+00,2.985141515731811523e+00,-1.885267496109008789e+00,3.226020812988281250e+00
-3.836292743682861328e+00,3.111592292785644531e+00,2.785193204879760742e+00,-2.763822555541992188e+00,3.756881237030029297e+00
4.243294715881347656e+00,-2.270937681198120117e+00,-5.000167846679687500e+00,5.761693954467773438e+00,-2.091778755187988281e+00
4.179601192474365234e+00,-1.722581267356872559e+00,-5.247494697570800781e+00,5.772013187408447266e+00,-2.243489503860473633e+00
4.222268104553222656e+00,-2.569742918014526367e+00,-4.795346260070800781e+00,5.705563545227050781e+00,-2.019392490386962891e+00
4.096714019775390625e+00,-1.546608328819274902e+00,-5.239553928375244141e+00,5.703341007232666016e+00,-2.222947835922241211e+00
4.218829631805419922e+00,-2.200357437133789062e+00,-4.964602947235107422e+00,5.713428497314453125e+00,-2.089143514633178711e+00
-3.271537780761718750e+00,3.054994344711303711e+00,2.308865785598754883e+00,-1.222834110260009766e+00,2.973675251007080078e+00
-3.216633558273315430e+00,2.726057291030883789e+00,2.174004793167114258e+00,-1.953081965446472168e+00,3.426359891891479492e+00
-3.534466266632080078e+00,3.386993408203125000e+00,2.744249105453491211e+00,-9.938052296638488770e-01,2.618478536605834961e+00
-3.045854568481445312e+00,2.501411199569702148e+00,1.902446389198303223e+00,-2.114933490753173828e+00,3.726326465606689453e+00
-3.457998275756835938e+00,3.385774374008178711e+00,2.712399721145629883e+00,-9.289001822471618652e-01,2.668515920639038086e+00
-3.140071153640747070e+00,2.765055418014526367e+00,2.104695081710815430e+00,-1.678899765014648438e+00,3.408639669418334961e+00
-4.031077861785888672e+00,3.520520687103271484e+00,3.048353195190429688e+00,-2.185168743133544922e+00,3.443817138671875000e+00
3.552048206329345703e-01,-5.713184177875518799e-02,-4.088571667671203613e-01,6.889431476593017578e-01,-5.161594152450561523e-01
5.562825202941894531e-01,-4.338710904121398926e-01,-4.466126859188079834e-01,4.039441645145416260e-01,-3.142292201519012451e-01
6.039546132087707520e-01,-1.729266792535781860e-01,-7.130956053733825684e-01,9.680520892143249512e-01,-6.428856849670410156e-01
8.072177767753601074e-01,-6.610431075096130371e-01,-7.224664688110351562e-01,5.882059335708618164e-01,-4.490377604961395264e-01
-4.534036666154861450e-02,2.570252120494842529e-01,-5.127291008830070496e-02,3.718284070491790771e-01,-1.572677195072174072e-01
2.565289847552776337e-02,-3.048658929765224457e-02,-6.419580429792404175e-02,8.725252002477645874e-02,4.772931337356567383e-02
-8.702888488769531250e-01,8.038034439086914062e-01,6.585713624954223633e-01,-4.161121547222137451e-01,5.552342534065246582e-01
-3.175431013107299805e+00,2.753737926483154297e+00,2.220498800277709961e+00,-1.777416586875915527e+00,3.278215169906616211e+00
-3.349539518356323242e+00,3.174833059310913086e+00,2.632663488388061523e+00,-1.201856493949890137e+00,2.727520704269409180e+00
-3.117618083953857422e+00,2.766390562057495117e+00,2.086766242980957031e+00,-1.751061797142028809e+00,3.435896635055541992e+00
-3.328489780426025391e+00,3.145544528961181641e+00,2.500421047210693359e+00,-1.283106923103332520e+00,2.922973871231079102e+00
-3.877949237823486328e+00,3.284355640411376953e+00,2.826988697052001953e+00,-2.401829481124877930e+00,3.645277976989746094e+00
3.524468839168548584e-01,-3.321841955184936523e-01,-2.601708471775054932e-01,5.344597995281219482e-02,-9.464174509048461914e-04
1.793548613786697388e-01,2.099693268537521362e-01,-2.859472930431365967e-01,8.433702588081359863e-01,-6.484158635139465332e-01
9.426561594009399414e-01,-8.714146614074707031e-01,-7.896916270256042480e-01,3.805468976497650146e-01,-3.439826369285583496e-01
4.928087890148162842e-01,2.197146415710449219e-03,-6.626037359237670898e-01,1.154218077659606934e+00,-7.492515444755554199e-01
1.522207111120223999e-01,-2.758251726627349854e-01,-1.149669438600540161e-01,-9.259463846683502197e-02,1.269604265689849854e-01
-1.032495498657226562e-01,3.968307971954345703e-01,-1.000286638736724854e-02,4.651899933815002441e-01,-2.360766977071762085e-01
-5.800390839576721191e-01,4.799767136573791504e-01,4.482103288173675537e-01,-4.409140050411224365e-01,5.067738890647888184e-01
-6.394479274749755859e+00,5.350735187530517578e+00,4.957409858703613281e+00,-4.168025493621826172e+00,5.516082286834716797e+00
-6.558516025543212891e+00,5.190278530120849609e+00,4.769500255584716797e+00,-4.429921150207519531e+00,6.063492774963378906e+00
-6.574621677398681641e+00,5.697255134582519531e+00,5.289761543273925781e+00,-4.122445583343505859e+00,5.444722652435302734e+00
-6.606246948242187500e+00,5.217376708984375000e+00,4.816888809204101562e+00,-4.431794166564941406e+00,6.074757575988769531e+00
-6.313193798065185547e+00,5.240946292877197266e+00,4.952815055847167969e+00,-4.167214393615722656e+00,5.331554889678955078e+00
1.924190819263458252e-01,2.374515980482101440e-01,-2.140645831823348999e-01,8.798117041587829590e-01,-7.101126909255981445e-01
7.788288593292236328e-01,-9.172560572624206543e-01,-5.390371680259704590e-01,-1.363278925418853760e-01,2.339303493499755859e-03
